filename,semantic_label,partition,numeric_label,task
006056.png,yorkshire_terrier,,7.0,source
007883.png,chihuahua,,5.0,source
003513.png,chihuahua,val,5.0,source
003833.png,dalmatian,val,4.0,source
000254_aug_0.png,dalmatian,train,4.0,source
009959.png,samoyed,,0.0,source
003337.png,siberian_husky,val,6.0,source
004381.png,siberian_husky,test,6.0,source
009957.png,yorkshire_terrier,,7.0,source
001965_aug_0.png,dalmatian,train,4.0,source
005874.png,great_dane,,3.0,source
007692.png,siberian_husky,,6.0,source
007069.png,samoyed,,0.0,source
006715.png,chihuahua,,5.0,source
008712.png,samoyed,,0.0,source
001620_aug_0.png,great_dane,train,3.0,source
001809_aug_0.png,yorkshire_terrier,train,7.0,source
001757_aug_0.png,dalmatian,train,4.0,source
008227.png,saint_bernard,,2.0,source
006784.png,dalmatian,,4.0,source
000343_aug_0.png,yorkshire_terrier,train,7.0,source
001452_aug_0.png,chihuahua,train,5.0,source
005109.png,chihuahua,test,5.0,source
006960.png,great_dane,,3.0,source
002407_aug_0.png,chihuahua,train,5.0,source
005688.png,samoyed,test,0.0,source
001375_aug_0.png,dalmatian,train,4.0,source
009181.png,siberian_husky,,6.0,source
003295.png,dalmatian,val,4.0,source
008301.png,samoyed,,0.0,source
008217.png,yorkshire_terrier,,7.0,source
002582.png,miniature_poodle,val,1.0,source
006297.png,great_dane,,3.0,source
004383.png,chihuahua,val,5.0,source
000871.png,dalmatian,val,4.0,source
005793.png,dalmatian,,4.0,source
007392.png,samoyed,,0.0,source
003771.png,chihuahua,val,5.0,source
009257.png,dalmatian,,4.0,source
000619_aug_0.png,siberian_husky,train,6.0,source
002165_aug_0.png,saint_bernard,train,2.0,source
002916.png,siberian_husky,val,6.0,source
002573.png,dalmatian,val,4.0,source
001114_aug_0.png,samoyed,train,0.0,source
007990.png,samoyed,,0.0,source
004107.png,miniature_poodle,test,1.0,source
001619_aug_0.png,dalmatian,train,4.0,source
010016.png,great_dane,,3.0,source
007578.png,dalmatian,,4.0,source
003506.png,yorkshire_terrier,val,7.0,source
000542_aug_0.png,yorkshire_terrier,train,7.0,source
000835_aug_0.png,great_dane,train,3.0,source
007795.png,yorkshire_terrier,,7.0,source
002390_aug_0.png,miniature_poodle,train,1.0,source
002098.png,yorkshire_terrier,val,7.0,source
006640.png,great_dane,,3.0,source
008820.png,great_dane,,3.0,source
005063.png,yorkshire_terrier,test,7.0,source
004298.png,samoyed,test,0.0,source
008219.png,miniature_poodle,,1.0,source
008450.png,chihuahua,,5.0,source
006121.png,miniature_poodle,,1.0,source
009107.png,yorkshire_terrier,,7.0,source
009228.png,miniature_poodle,,1.0,source
001245_aug_0.png,samoyed,train,0.0,source
000207_aug_0.png,samoyed,train,0.0,source
008504.png,samoyed,,0.0,source
000258_aug_0.png,dalmatian,train,4.0,source
004056.png,siberian_husky,test,6.0,source
008784.png,siberian_husky,,6.0,source
000958_aug_0.png,yorkshire_terrier,train,7.0,source
002614.png,dalmatian,val,4.0,source
004086.png,saint_bernard,test,2.0,source
003804.png,chihuahua,val,5.0,source
008354.png,miniature_poodle,,1.0,source
008838.png,siberian_husky,,6.0,source
006094.png,chihuahua,,5.0,source
000538_aug_0.png,great_dane,train,3.0,source
006813.png,dalmatian,,4.0,source
001668_aug_0.png,dalmatian,train,4.0,source
007152.png,saint_bernard,,2.0,source
003277.png,yorkshire_terrier,val,7.0,source
004229.png,miniature_poodle,test,1.0,source
004262.png,dalmatian,test,4.0,source
008988.png,dalmatian,,4.0,source
003239.png,miniature_poodle,val,1.0,source
007093.png,dalmatian,,4.0,source
008688.png,chihuahua,,5.0,source
000907_aug_0.png,miniature_poodle,train,1.0,source
003038.png,samoyed,val,0.0,source
007622.png,samoyed,,0.0,source
003366.png,chihuahua,val,5.0,source
008914.png,siberian_husky,,6.0,source
000929_aug_0.png,chihuahua,train,5.0,source
009508.png,dalmatian,,4.0,source
006024.png,saint_bernard,,2.0,source
005734.png,samoyed,,0.0,source
006602.png,dalmatian,,4.0,source
009884.png,siberian_husky,,6.0,source
006956.png,yorkshire_terrier,,7.0,source
009735.png,chihuahua,,5.0,source
000883.png,saint_bernard,val,2.0,source
007550.png,miniature_poodle,,1.0,source
008646.png,siberian_husky,,6.0,source
002759.png,siberian_husky,val,6.0,source
006727.png,saint_bernard,,2.0,source
005917.png,yorkshire_terrier,,7.0,source
002504_aug_0.png,samoyed,train,0.0,source
004699.png,saint_bernard,test,2.0,source
005476.png,miniature_poodle,,1.0,source
008210.png,siberian_husky,,6.0,source
003270.png,saint_bernard,val,2.0,source
009139.png,chihuahua,,5.0,source
002615_aug_0.png,yorkshire_terrier,train,7.0,source
003012.png,siberian_husky,val,6.0,source
004472.png,samoyed,test,0.0,source
009605.png,samoyed,,0.0,source
001615_aug_0.png,samoyed,train,0.0,source
004392.png,yorkshire_terrier,test,7.0,source
003423.png,saint_bernard,val,2.0,source
002412_aug_0.png,saint_bernard,train,2.0,source
000162.png,samoyed,val,0.0,source
006289.png,dalmatian,,4.0,source
003181.png,miniature_poodle,val,1.0,source
007259.png,great_dane,,3.0,source
001481_aug_0.png,yorkshire_terrier,train,7.0,source
009741.png,siberian_husky,,6.0,source
009441.png,great_dane,,3.0,source
002800.png,dalmatian,val,4.0,source
002462.png,saint_bernard,val,2.0,source
005625.png,samoyed,test,0.0,source
002169_aug_0.png,siberian_husky,train,6.0,source
009695.png,great_dane,,3.0,source
010196.png,yorkshire_terrier,,7.0,source
004018.png,yorkshire_terrier,val,7.0,source
006511.png,saint_bernard,,2.0,source
006566.png,siberian_husky,,6.0,source
005525.png,yorkshire_terrier,val,7.0,source
004263.png,yorkshire_terrier,test,7.0,source
004573.png,dalmatian,test,4.0,source
008747.png,siberian_husky,,6.0,source
004395.png,chihuahua,test,5.0,source
002844.png,dalmatian,val,4.0,source
001373_aug_0.png,saint_bernard,train,2.0,source
004906.png,siberian_husky,test,6.0,source
003908.png,dalmatian,test,4.0,source
009811.png,siberian_husky,,6.0,source
008075.png,miniature_poodle,,1.0,source
003199.png,yorkshire_terrier,val,7.0,source
009017.png,dalmatian,,4.0,source
003219.png,siberian_husky,val,6.0,source
006794.png,yorkshire_terrier,,7.0,source
008571.png,siberian_husky,,6.0,source
002349_aug_0.png,yorkshire_terrier,train,7.0,source
007280.png,miniature_poodle,,1.0,source
002269_aug_0.png,chihuahua,train,5.0,source
001660_aug_0.png,dalmatian,train,4.0,source
003850.png,chihuahua,val,5.0,source
001169_aug_0.png,siberian_husky,train,6.0,source
004886.png,samoyed,test,0.0,source
006637.png,saint_bernard,,2.0,source
004128.png,yorkshire_terrier,val,7.0,source
004789.png,siberian_husky,val,6.0,source
002037_aug_0.png,miniature_poodle,train,1.0,source
008082.png,saint_bernard,,2.0,source
003310.png,miniature_poodle,val,1.0,source
001322_aug_0.png,siberian_husky,train,6.0,source
005898.png,great_dane,,3.0,source
003637.png,saint_bernard,val,2.0,source
007822.png,samoyed,,0.0,source
001590_aug_0.png,great_dane,train,3.0,source
007044.png,siberian_husky,,6.0,source
008704.png,samoyed,,0.0,source
009952.png,dalmatian,,4.0,source
002093_aug_0.png,chihuahua,train,5.0,source
009369.png,saint_bernard,,2.0,source
001070_aug_0.png,great_dane,train,3.0,source
001941_aug_0.png,yorkshire_terrier,train,7.0,source
009425.png,siberian_husky,,6.0,source
000729_aug_0.png,dalmatian,train,4.0,source
008144.png,siberian_husky,,6.0,source
010029.png,dalmatian,,4.0,source
001277_aug_0.png,samoyed,train,0.0,source
004554.png,chihuahua,test,5.0,source
001185_aug_0.png,siberian_husky,train,6.0,source
008271.png,saint_bernard,,2.0,source
005431.png,saint_bernard,,2.0,source
003696.png,samoyed,val,0.0,source
006329.png,siberian_husky,,6.0,source
006528.png,great_dane,,3.0,source
008049.png,saint_bernard,,2.0,source
002052_aug_0.png,siberian_husky,train,6.0,source
001732_aug_0.png,miniature_poodle,train,1.0,source
005768.png,yorkshire_terrier,,7.0,source
003273.png,great_dane,val,3.0,source
009667.png,miniature_poodle,,1.0,source
002947.png,siberian_husky,test,6.0,source
001944_aug_0.png,yorkshire_terrier,train,7.0,source
002623_aug_0.png,samoyed,train,0.0,source
000189_aug_0.png,siberian_husky,train,6.0,source
000624_aug_0.png,yorkshire_terrier,train,7.0,source
006568.png,miniature_poodle,,1.0,source
008006.png,siberian_husky,,6.0,source
008097.png,miniature_poodle,,1.0,source
005272.png,great_dane,test,3.0,source
009276.png,miniature_poodle,,1.0,source
005800.png,saint_bernard,,2.0,source
008724.png,saint_bernard,,2.0,source
000143_aug_0.png,samoyed,train,0.0,source
004936.png,chihuahua,test,5.0,source
005359.png,saint_bernard,,2.0,source
009216.png,siberian_husky,,6.0,source
006949.png,saint_bernard,,2.0,source
006151.png,saint_bernard,,2.0,source
002962.png,yorkshire_terrier,val,7.0,source
005014.png,great_dane,test,3.0,source
001598_aug_0.png,miniature_poodle,train,1.0,source
000543_aug_0.png,yorkshire_terrier,train,7.0,source
009339.png,chihuahua,,5.0,source
002959.png,saint_bernard,val,2.0,source
000461_aug_0.png,miniature_poodle,train,1.0,source
003325.png,siberian_husky,val,6.0,source
002372_aug_0.png,chihuahua,train,5.0,source
004429.png,dalmatian,test,4.0,source
007495.png,saint_bernard,,2.0,source
004692.png,chihuahua,test,5.0,source
000260_aug_0.png,chihuahua,train,5.0,source
007577.png,siberian_husky,,6.0,source
005849.png,siberian_husky,,6.0,source
005629.png,samoyed,test,0.0,source
006285.png,samoyed,,0.0,source
007996.png,yorkshire_terrier,,7.0,source
007916.png,miniature_poodle,,1.0,source
003722.png,samoyed,val,0.0,source
004369.png,great_dane,test,3.0,source
003482.png,great_dane,val,3.0,source
003116.png,yorkshire_terrier,val,7.0,source
008986.png,great_dane,,3.0,source
005150.png,chihuahua,test,5.0,source
007063.png,yorkshire_terrier,,7.0,source
007126.png,great_dane,,3.0,source
007393.png,miniature_poodle,,1.0,source
000371_aug_0.png,great_dane,train,3.0,source
004527.png,great_dane,test,3.0,source
001815.png,chihuahua,val,5.0,source
009288.png,yorkshire_terrier,,7.0,source
006095.png,samoyed,,0.0,source
004881.png,chihuahua,test,5.0,source
007961.png,chihuahua,,5.0,source
007205.png,siberian_husky,,6.0,source
001001_aug_0.png,chihuahua,train,5.0,source
000171_aug_0.png,chihuahua,train,5.0,source
007133.png,chihuahua,,5.0,source
001928_aug_0.png,samoyed,train,0.0,source
006251.png,miniature_poodle,,1.0,source
002285_aug_0.png,samoyed,train,0.0,source
004618.png,great_dane,test,3.0,source
004803.png,samoyed,test,0.0,source
009196.png,yorkshire_terrier,,7.0,source
003966.png,saint_bernard,val,2.0,source
001614_aug_0.png,miniature_poodle,train,1.0,source
003557.png,yorkshire_terrier,val,7.0,source
007976.png,dalmatian,,4.0,source
005550.png,chihuahua,,5.0,source
003476.png,saint_bernard,val,2.0,source
002811.png,dalmatian,val,4.0,source
000205_aug_0.png,siberian_husky,train,6.0,source
004848.png,siberian_husky,test,6.0,source
007446.png,saint_bernard,,2.0,source
004426.png,dalmatian,test,4.0,source
003481.png,samoyed,val,0.0,source
008621.png,samoyed,,0.0,source
005280.png,samoyed,test,0.0,source
003730.png,dalmatian,val,4.0,source
002755.png,samoyed,val,0.0,source
005315.png,yorkshire_terrier,test,7.0,source
008034.png,samoyed,,0.0,source
003563.png,dalmatian,val,4.0,source
001884_aug_0.png,chihuahua,train,5.0,source
008178.png,chihuahua,,5.0,source
000109_aug_0.png,saint_bernard,train,2.0,source
004305.png,dalmatian,test,4.0,source
003610.png,great_dane,val,3.0,source
005266.png,yorkshire_terrier,test,7.0,source
006004.png,samoyed,,0.0,source
003032.png,chihuahua,val,5.0,source
002993.png,great_dane,val,3.0,source
001896_aug_0.png,dalmatian,train,4.0,source
003668.png,great_dane,val,3.0,source
003221.png,saint_bernard,val,2.0,source
001805_aug_0.png,great_dane,train,3.0,source
004280.png,great_dane,test,3.0,source
002789.png,yorkshire_terrier,val,7.0,source
000478_aug_0.png,yorkshire_terrier,train,7.0,source
009993.png,chihuahua,,5.0,source
001165_aug_0.png,siberian_husky,train,6.0,source
001716_aug_0.png,miniature_poodle,train,1.0,source
002218_aug_0.png,miniature_poodle,train,1.0,source
004479.png,great_dane,test,3.0,source
005056.png,great_dane,test,3.0,source
003502.png,dalmatian,val,4.0,source
008695.png,chihuahua,,5.0,source
006865.png,great_dane,,3.0,source
004487.png,miniature_poodle,test,1.0,source
006100.png,yorkshire_terrier,,7.0,source
002321_aug_0.png,samoyed,train,0.0,source
010046.png,yorkshire_terrier,,7.0,source
009443.png,siberian_husky,,6.0,source
008276.png,chihuahua,,5.0,source
007723.png,saint_bernard,,2.0,source
006454.png,great_dane,,3.0,source
004711.png,samoyed,test,0.0,source
005863.png,dalmatian,,4.0,source
005339.png,saint_bernard,test,2.0,source
006713.png,yorkshire_terrier,,7.0,source
005006.png,yorkshire_terrier,test,7.0,source
000539_aug_0.png,dalmatian,train,4.0,source
005631.png,yorkshire_terrier,test,7.0,source
002585.png,dalmatian,val,4.0,source
001649_aug_0.png,samoyed,train,0.0,source
004393.png,saint_bernard,test,2.0,source
004254.png,saint_bernard,test,2.0,source
004869.png,yorkshire_terrier,test,7.0,source
001078_aug_0.png,chihuahua,train,5.0,source
007846.png,siberian_husky,,6.0,source
007035.png,saint_bernard,,2.0,source
010067.png,dalmatian,,4.0,source
003156.png,great_dane,val,3.0,source
007865.png,saint_bernard,,2.0,source
009648.png,chihuahua,,5.0,source
005039.png,dalmatian,test,4.0,source
007934.png,chihuahua,,5.0,source
008726.png,dalmatian,,4.0,source
007161.png,dalmatian,,4.0,source
003583.png,saint_bernard,val,2.0,source
007493.png,miniature_poodle,,1.0,source
006492.png,miniature_poodle,,1.0,source
006469.png,yorkshire_terrier,,7.0,source
004133.png,yorkshire_terrier,val,7.0,source
004346.png,great_dane,test,3.0,source
008133.png,siberian_husky,,6.0,source
009594.png,miniature_poodle,,1.0,source
001775_aug_0.png,miniature_poodle,train,1.0,source
006279.png,miniature_poodle,,1.0,source
005864.png,miniature_poodle,,1.0,source
007885.png,great_dane,,3.0,source
008906.png,saint_bernard,,2.0,source
001026_aug_0.png,dalmatian,train,4.0,source
009472.png,siberian_husky,,6.0,source
004390.png,miniature_poodle,test,1.0,source
004331.png,great_dane,test,3.0,source
008383.png,great_dane,,3.0,source
000677_aug_0.png,yorkshire_terrier,train,7.0,source
004997.png,samoyed,test,0.0,source
002716.png,yorkshire_terrier,test,7.0,source
006436.png,samoyed,,0.0,source
007315.png,saint_bernard,,2.0,source
006487.png,saint_bernard,,2.0,source
000786_aug_0.png,samoyed,train,0.0,source
005813.png,siberian_husky,,6.0,source
006897.png,dalmatian,,4.0,source
006851.png,siberian_husky,,6.0,source
006361.png,miniature_poodle,,1.0,source
008744.png,samoyed,,0.0,source
006133.png,great_dane,,3.0,source
010142.png,saint_bernard,,2.0,source
000510_aug_0.png,yorkshire_terrier,train,7.0,source
003005.png,dalmatian,val,4.0,source
004698.png,yorkshire_terrier,test,7.0,source
002325_aug_0.png,miniature_poodle,train,1.0,source
008010.png,miniature_poodle,,1.0,source
009779.png,yorkshire_terrier,,7.0,source
007807.png,miniature_poodle,,1.0,source
000474_aug_0.png,great_dane,train,3.0,source
001341_aug_0.png,miniature_poodle,train,1.0,source
000347_aug_0.png,miniature_poodle,train,1.0,source
008543.png,dalmatian,,4.0,source
004145.png,yorkshire_terrier,test,7.0,source
005099.png,siberian_husky,test,6.0,source
008220.png,miniature_poodle,,1.0,source
001971_aug_0.png,chihuahua,train,5.0,source
002075_aug_0.png,miniature_poodle,train,1.0,source
001073_aug_0.png,yorkshire_terrier,train,7.0,source
002385.png,great_dane,val,3.0,source
003485.png,dalmatian,val,4.0,source
001187_aug_0.png,saint_bernard,train,2.0,source
000420_aug_0.png,siberian_husky,train,6.0,source
004602.png,miniature_poodle,test,1.0,source
005681.png,great_dane,,3.0,source
000150_aug_0.png,saint_bernard,train,2.0,source
003194.png,siberian_husky,val,6.0,source
000531_aug_0.png,chihuahua,train,5.0,source
001357.png,great_dane,val,3.0,source
003644.png,samoyed,val,0.0,source
003081.png,saint_bernard,test,2.0,source
004992.png,samoyed,test,0.0,source
004319.png,samoyed,test,0.0,source
008032.png,siberian_husky,,6.0,source
007960.png,siberian_husky,,6.0,source
009265.png,chihuahua,,5.0,source
003830.png,siberian_husky,val,6.0,source
005680.png,siberian_husky,,6.0,source
010174.png,great_dane,,3.0,source
008187.png,saint_bernard,,2.0,source
002804.png,samoyed,val,0.0,source
006484.png,saint_bernard,,2.0,source
005754.png,saint_bernard,,2.0,source
009115.png,yorkshire_terrier,,7.0,source
000610_aug_0.png,siberian_husky,train,6.0,source
008732.png,dalmatian,,4.0,source
004016.png,saint_bernard,test,2.0,source
002233_aug_0.png,saint_bernard,train,2.0,source
009267.png,great_dane,,3.0,source
006910.png,samoyed,,0.0,source
008577.png,dalmatian,,4.0,source
009537.png,yorkshire_terrier,,7.0,source
005939.png,miniature_poodle,,1.0,source
004451.png,siberian_husky,test,6.0,source
008056.png,great_dane,,3.0,source
005347.png,chihuahua,test,5.0,source
005477.png,dalmatian,test,4.0,source
005207.png,great_dane,test,3.0,source
007594.png,chihuahua,,5.0,source
008845.png,miniature_poodle,,1.0,source
003269.png,great_dane,val,3.0,source
006152.png,miniature_poodle,,1.0,source
004275.png,yorkshire_terrier,test,7.0,source
004791.png,great_dane,test,3.0,source
005322.png,dalmatian,test,4.0,source
003975.png,samoyed,val,0.0,source
005287.png,dalmatian,test,4.0,source
008156.png,siberian_husky,,6.0,source
001377_aug_0.png,siberian_husky,train,6.0,source
005271.png,dalmatian,test,4.0,source
009283.png,miniature_poodle,,1.0,source
002451_aug_0.png,yorkshire_terrier,train,7.0,source
001229_aug_0.png,saint_bernard,train,2.0,source
007257.png,samoyed,,0.0,source
008393.png,miniature_poodle,,1.0,source
003382.png,chihuahua,val,5.0,source
000714_aug_0.png,chihuahua,train,5.0,source
000375_aug_0.png,miniature_poodle,train,1.0,source
009338.png,saint_bernard,,2.0,source
007454.png,chihuahua,,5.0,source
003197.png,great_dane,val,3.0,source
007778.png,chihuahua,,5.0,source
007859.png,yorkshire_terrier,,7.0,source
001625_aug_0.png,chihuahua,train,5.0,source
002364_aug_0.png,miniature_poodle,train,1.0,source
002033_aug_0.png,dalmatian,train,4.0,source
007535.png,dalmatian,,4.0,source
004723.png,chihuahua,test,5.0,source
002175_aug_0.png,samoyed,train,0.0,source
001494_aug_0.png,dalmatian,train,4.0,source
000280_aug_0.png,yorkshire_terrier,train,7.0,source
008848.png,dalmatian,,4.0,source
009731.png,great_dane,,3.0,source
009340.png,great_dane,,3.0,source
002097_aug_0.png,siberian_husky,train,6.0,source
006009.png,samoyed,,0.0,source
003727.png,chihuahua,val,5.0,source
009795.png,saint_bernard,,2.0,source
002720.png,saint_bernard,val,2.0,source
004378.png,dalmatian,test,4.0,source
005584.png,chihuahua,,5.0,source
008186.png,chihuahua,,5.0,source
009133.png,great_dane,,3.0,source
008786.png,siberian_husky,,6.0,source
009724.png,miniature_poodle,,1.0,source
009065.png,chihuahua,,5.0,source
008299.png,dalmatian,,4.0,source
007595.png,miniature_poodle,,1.0,source
001348_aug_0.png,chihuahua,train,5.0,source
009853.png,chihuahua,,5.0,source
007170.png,miniature_poodle,,1.0,source
002488_aug_0.png,chihuahua,train,5.0,source
008568.png,siberian_husky,,6.0,source
008626.png,great_dane,,3.0,source
004965.png,great_dane,test,3.0,source
003517.png,saint_bernard,val,2.0,source
002859.png,miniature_poodle,val,1.0,source
004388.png,siberian_husky,test,6.0,source
005454.png,dalmatian,test,4.0,source
002807.png,siberian_husky,val,6.0,source
000632_aug_0.png,siberian_husky,train,6.0,source
007186.png,saint_bernard,,2.0,source
008095.png,samoyed,,0.0,source
006368.png,saint_bernard,,2.0,source
003469.png,miniature_poodle,val,1.0,source
007320.png,chihuahua,,5.0,source
008605.png,yorkshire_terrier,,7.0,source
009792.png,great_dane,,3.0,source
002221_aug_0.png,saint_bernard,train,2.0,source
002431.png,saint_bernard,val,2.0,source
004993.png,siberian_husky,val,6.0,source
006830.png,chihuahua,,5.0,source
004758.png,dalmatian,test,4.0,source
007684.png,great_dane,,3.0,source
000519_aug_0.png,saint_bernard,train,2.0,source
002526_aug_0.png,yorkshire_terrier,train,7.0,source
010050.png,samoyed,,0.0,source
008735.png,yorkshire_terrier,,7.0,source
001440_aug_0.png,great_dane,train,3.0,source
000141_aug_0.png,miniature_poodle,train,1.0,source
007951.png,chihuahua,,5.0,source
004967.png,chihuahua,test,5.0,source
002492.png,miniature_poodle,val,1.0,source
007541.png,yorkshire_terrier,,7.0,source
001593_aug_0.png,saint_bernard,train,2.0,source
003074.png,miniature_poodle,val,1.0,source
007290.png,yorkshire_terrier,,7.0,source
009610.png,great_dane,,3.0,source
007496.png,siberian_husky,,6.0,source
006012.png,yorkshire_terrier,,7.0,source
001179_aug_0.png,yorkshire_terrier,train,7.0,source
003697.png,yorkshire_terrier,val,7.0,source
007162.png,yorkshire_terrier,,7.0,source
000949_aug_0.png,great_dane,train,3.0,source
007588.png,chihuahua,,5.0,source
007030.png,saint_bernard,,2.0,source
010048.png,chihuahua,,5.0,source
001885_aug_0.png,yorkshire_terrier,train,7.0,source
003861.png,samoyed,val,0.0,source
001621_aug_0.png,yorkshire_terrier,train,7.0,source
010202.png,miniature_poodle,,1.0,source
003528.png,dalmatian,val,4.0,source
009301.png,great_dane,,3.0,source
005028.png,miniature_poodle,test,1.0,source
003691.png,siberian_husky,val,6.0,source
001586_aug_0.png,dalmatian,train,4.0,source
001443_aug_0.png,saint_bernard,train,2.0,source
006534.png,yorkshire_terrier,,7.0,source
000545_aug_0.png,great_dane,train,3.0,source
004290.png,chihuahua,test,5.0,source
005556.png,miniature_poodle,,1.0,source
009550.png,yorkshire_terrier,,7.0,source
002350_aug_0.png,saint_bernard,train,2.0,source
001048_aug_0.png,yorkshire_terrier,train,7.0,source
008770.png,yorkshire_terrier,,7.0,source
001556_aug_0.png,yorkshire_terrier,train,7.0,source
000024_aug_0.png,samoyed,train,0.0,source
004555.png,great_dane,test,3.0,source
000190_aug_0.png,chihuahua,train,5.0,source
002561.png,chihuahua,val,5.0,source
008296.png,yorkshire_terrier,,7.0,source
002940.png,dalmatian,val,4.0,source
001627_aug_0.png,siberian_husky,train,6.0,source
004306.png,dalmatian,test,4.0,source
008492.png,yorkshire_terrier,,7.0,source
000744_aug_0.png,chihuahua,train,5.0,source
001709_aug_0.png,miniature_poodle,train,1.0,source
005203.png,chihuahua,test,5.0,source
003050.png,dalmatian,val,4.0,source
000615_aug_0.png,great_dane,train,3.0,source
010137.png,miniature_poodle,,1.0,source
004030.png,yorkshire_terrier,val,7.0,source
009125.png,chihuahua,,5.0,source
003915.png,yorkshire_terrier,val,7.0,source
009421.png,saint_bernard,,2.0,source
004679.png,siberian_husky,test,6.0,source
003731.png,samoyed,val,0.0,source
005950.png,yorkshire_terrier,,7.0,source
001100_aug_0.png,miniature_poodle,train,1.0,source
009435.png,yorkshire_terrier,,7.0,source
002831.png,yorkshire_terrier,val,7.0,source
002063_aug_0.png,siberian_husky,train,6.0,source
005981.png,siberian_husky,,6.0,source
001623_aug_0.png,dalmatian,train,4.0,source
009487.png,great_dane,,3.0,source
008166.png,yorkshire_terrier,,7.0,source
005722.png,siberian_husky,,6.0,source
000970_aug_0.png,samoyed,train,0.0,source
004811.png,miniature_poodle,test,1.0,source
006632.png,yorkshire_terrier,,7.0,source
007982.png,siberian_husky,,6.0,source
006108.png,miniature_poodle,,1.0,source
004591.png,chihuahua,test,5.0,source
002697.png,great_dane,test,3.0,source
003990.png,great_dane,test,3.0,source
004399.png,chihuahua,test,5.0,source
005521.png,yorkshire_terrier,test,7.0,source
001537_aug_0.png,samoyed,train,0.0,source
003896.png,yorkshire_terrier,val,7.0,source
009999.png,chihuahua,,5.0,source
007912.png,dalmatian,,4.0,source
009404.png,miniature_poodle,,1.0,source
000552_aug_0.png,siberian_husky,train,6.0,source
006450.png,great_dane,,3.0,source
001707_aug_0.png,miniature_poodle,train,1.0,source
009237.png,saint_bernard,,2.0,source
007362.png,dalmatian,,4.0,source
001216_aug_0.png,chihuahua,train,5.0,source
006132.png,yorkshire_terrier,,7.0,source
001985_aug_0.png,samoyed,train,0.0,source
003249.png,chihuahua,val,5.0,source
003943.png,yorkshire_terrier,val,7.0,source
002938.png,great_dane,val,3.0,source
007925.png,siberian_husky,,6.0,source
002069_aug_0.png,siberian_husky,train,6.0,source
008904.png,dalmatian,,4.0,source
002498.png,siberian_husky,val,6.0,source
004910.png,miniature_poodle,test,1.0,source
003439.png,dalmatian,val,4.0,source
010120.png,siberian_husky,,6.0,source
001990_aug_0.png,samoyed,train,0.0,source
004494.png,siberian_husky,test,6.0,source
001431_aug_0.png,saint_bernard,train,2.0,source
003657.png,yorkshire_terrier,val,7.0,source
003936.png,samoyed,test,0.0,source
007021.png,chihuahua,,5.0,source
004716.png,great_dane,test,3.0,source
003253.png,chihuahua,val,5.0,source
010061.png,siberian_husky,,6.0,source
001735_aug_0.png,yorkshire_terrier,train,7.0,source
005159.png,chihuahua,test,5.0,source
000055_aug_0.png,great_dane,train,3.0,source
004718.png,yorkshire_terrier,test,7.0,source
008624.png,miniature_poodle,,1.0,source
009018.png,yorkshire_terrier,,7.0,source
000984_aug_0.png,dalmatian,train,4.0,source
002184_aug_0.png,chihuahua,train,5.0,source
003020.png,siberian_husky,val,6.0,source
008142.png,miniature_poodle,,1.0,source
003758.png,siberian_husky,val,6.0,source
009402.png,siberian_husky,,6.0,source
005472.png,miniature_poodle,,1.0,source
007641.png,miniature_poodle,,1.0,source
005591.png,saint_bernard,,2.0,source
009266.png,siberian_husky,,6.0,source
008281.png,saint_bernard,,2.0,source
000962_aug_0.png,miniature_poodle,train,1.0,source
006425.png,great_dane,,3.0,source
007217.png,great_dane,,3.0,source
008197.png,siberian_husky,,6.0,source
008295.png,saint_bernard,,2.0,source
000265_aug_0.png,great_dane,train,3.0,source
009715.png,chihuahua,,5.0,source
006782.png,great_dane,,3.0,source
003470.png,siberian_husky,val,6.0,source
004340.png,yorkshire_terrier,test,7.0,source
003786.png,siberian_husky,val,6.0,source
009259.png,samoyed,,0.0,source
010012.png,samoyed,,0.0,source
000473_aug_0.png,great_dane,train,3.0,source
002198_aug_0.png,samoyed,train,0.0,source
003407.png,great_dane,val,3.0,source
003824.png,saint_bernard,val,2.0,source
002383_aug_0.png,great_dane,train,3.0,source
005557.png,dalmatian,test,4.0,source
007293.png,saint_bernard,,2.0,source
002658.png,miniature_poodle,val,1.0,source
007049.png,chihuahua,,5.0,source
004909.png,yorkshire_terrier,test,7.0,source
004342.png,saint_bernard,test,2.0,source
009582.png,dalmatian,,4.0,source
007264.png,yorkshire_terrier,,7.0,source
000638_aug_0.png,great_dane,train,3.0,source
005735.png,great_dane,,3.0,source
002295_aug_0.png,samoyed,train,0.0,source
003548.png,miniature_poodle,val,1.0,source
000058_aug_0.png,yorkshire_terrier,train,7.0,source
003914.png,miniature_poodle,val,1.0,source
008880.png,dalmatian,,4.0,source
002647_aug_0.png,yorkshire_terrier,train,7.0,source
010039.png,great_dane,,3.0,source
006579.png,yorkshire_terrier,,7.0,source
002079_aug_0.png,chihuahua,train,5.0,source
010176.png,samoyed,,0.0,source
001850_aug_0.png,chihuahua,train,5.0,source
003079.png,saint_bernard,val,2.0,source
000512_aug_0.png,samoyed,train,0.0,source
002145_aug_0.png,samoyed,train,0.0,source
008372.png,siberian_husky,,6.0,source
007003.png,saint_bernard,,2.0,source
008273.png,dalmatian,,4.0,source
010169.png,siberian_husky,,6.0,source
009600.png,siberian_husky,,6.0,source
000809_aug_0.png,miniature_poodle,train,1.0,source
